US 500 (Dec) 2070.0-2110.0 (4:15PM)	,	20:25.0	,	2092
US 500 (Dec) 2070.0-2110.0 (4:15PM)	,	20:04.2	,	2092.2
US 500 (Dec) 2070.0-2110.0 (4:15PM)	,	20:05.6	,	2092.1
US 500 (Dec) 2070.0-2110.0 (4:15PM)	,	20:06.0	,	2092
US 500 (Dec) 2070.0-2110.0 (4:15PM)	,	19:38.1	,	2092.4
US 500 (Dec) 2070.0-2110.0 (4:15PM)	,	19:39.4	,	2092.5
US 500 (Dec) 2070.0-2110.0 (4:15PM)	,	19:44.4	,	2092.4
US 500 (Dec) 2070.0-2110.0 (4:15PM)	,	19:44.4	,	2092.3
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	19:38.1	,	2099.7
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	19:44.5	,	2099.6
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:06.0	,	2099.3
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:05.6	,	2099.4
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:04.2	,	2099.5
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:25.0	,	2099.3
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:24.7	,	2099.2
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:17.4	,	2099.3
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:17.4	,	2099.4
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:17.4	,	2099.5
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:11.7	,	2099.2
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:12.4	,	2099.3
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	19:23.5	,	2099.6
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	19:04.2	,	2099.6
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	19:11.2	,	2099.7
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:46.8	,	2099.2
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:36.3	,	2099.3
US 500 (Dec) 2090.0-2130.0 (4:15PM)	,	20:35.2	,	2099.2
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:25.0	,	2092.8
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:24.7	,	2092.6
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:17.3	,	2092.9
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:17.3	,	2093
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:17.3	,	2092.8
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:12.4	,	2092.6
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:12.4	,	2092.8
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:11.7	,	2092.5
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:44.4	,	2093.3
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:44.4	,	2093.2
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:38.1	,	2093.3
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:39.3	,	2093.5
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:06.0	,	2092.8
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:05.6	,	2092.9
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:04.2	,	2093.1
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:04.2	,	2093
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:05.1	,	2093.2
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:04.2	,	2093.3
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:11.2	,	2093.5
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:23.5	,	2093.3
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	19:23.9	,	2093.2
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:46.8	,	2092.6
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:47.2	,	2092.5
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:36.3	,	2092.8
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:35.2	,	2092.6
US 500 (Dec) 2050.0-2130.0 (4:15PM)	,	20:35.7	,	2092.5
